"text","quotes","is.retweet","external.link","pictures","videos","gifs","multimedial_content","user.image","user.bio","user.website","user.tweets","user.following","user.media","engagement.rate","n_hashtags"
"／ #DCM × #ベル食品 コラボ #キャンペーン ＼  #土鍋のような鍋 と北海道豪華鍋つゆ8種セットが3名様に当たる🎯  応募方法は👇 1️⃣@dcm_official_jpと@bellbell_foodsをフォロー 2️⃣この投稿をリポスト 3️⃣当選者にはDCMからDMでご連絡  引用リポストすると当選確率UP‼ 応募は12/20まで  #懸賞  続く👇",360,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9725,7524,1474,-2.61435263673931,5
"Through @FeedtheFuture @USAIDKenya is enabling smallholders contribute to the local economy and provide food in northern Kenya.  Learn more: https://www.acdivoca.org/2023/09/usaids-cash-transfer-program-stimulates-business-growth-in-northern-kenya/ #FoodSecurity #InclusiveEconomicGrowth #AIMforClimate #COP28",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,643,448,222,-6.59167373200866,4
"Is he giving food or drink or what...? HAAHHAHAAH  #ASAHI #あさひ #아사히 #アサヒ #TREASURE #TREASURE_REBOOT_IN_SEOUL_Day1 @treasuremembers",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,109609,941,3159,-4.0291040403537,6
"Money and food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,18902,11479,639,-9.53365499705667,0
"Terminal 21 ที่พระราม3 คนเดินน้อยมาก อยากให้คนไปเดินห้างมากกว่านี้ อาหาร food courtราคาถูกจริง",82,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,72784,1287,14300,-1.38666325785934,0
"Two things a woman will use against you at some point:  1. Sex 2. Food  Which is why as a man, you should have self-control and know how to cook.  Women know these two facts about men:  1. Men love sex 2. Men don't joke with their stomach   So, at some point, she will try to weaponize sex against you just to know how much you love her and how foolish you can be for her.  And will also misbehave along the line and expect you to beg her because she knows you will need her help to cook for you.  A man who can't control his manhood is a man who'll always be under the mercy of a woman.  A man who can't cook is a man who will always be needy of a woman's help.   Which is why as a man, you need to have self-control and know how to cook.  A man who can control his sexual urges and can cook is a man no woman can ever have a leverage against him.  Meaning, she will hardly misbehave around you because she knows for a fact that you don't beg her for sex or to cook for you means you don't actually need her.  When a woman knows she has nothing to draw a man back to her or get him needy of her help, it keeps her in check because then she knows there's nothing overly special about her that will make him stay with her if she disrespect him in anyway.  Always remember,  The less you need a woman, the more she will respect you and will always be in her best behavior.",6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15969,744,299,-4.9288585523537,0
"this was so soft and tender and FEELS 🥺🥺🥺 thank u for the food!!",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,853,0,91,-9.34495867370094,0
"Dropped by @CNN, Stanley Tucci jumps to @NatGeoTV (@DStv 181 / @Starsatsa 220) with 10-episode food travelogue series Tucci - Heart of Italy coming in 2024: rb.gy/8m2ydy",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,36239,1022,16897,-9.46653177733659,0
"""The calibre of students coming out of Reading is so high.""  Placements at cutting-edge food and pharmaceutical research company @RSSLtd provide Reading students invaluable experience while they study.  Learn more about our placement pathways at https://rdg.ac/48ahWyh",0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,22119,1042,4493,-9.40866650291185,0
"Lẩu mắm thì còn gì bằng",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,13447,4964,1782,-8.4156033356546,0
"And why do you think they hate dogs?  They don't food for themselves.  How do you expect them to feed dogs?",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1612,104,89,-2.83321334405622,0
"Shit! Missing out is a bastard when I’m only eating Hospital ‘food’.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,189584,28752,6390,-9.57623270496452,0
"I Couldn’t Even Buy Myself A Car This Year, I Spent All My Money On Data & Food.  About 25 Million I Think. 🥹😭😭",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,209588,1400,779,-7.05643490972172,0
"Some decisions are just hard! To help us find The Nation's Favourite Festive Food, if you haven't already, follow the link to sign up, then start judging by clicking the purple Left or Right button to choose your favourite...  https://cj.nomoremarking.com/judging/signup/cc88c4d1-f1e9-4080-b108-6ecd17e4e521 @nmmarking @daisychristo",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,639,679,50,-5.77144112313002,0
"I will always say this. Only a foolish woman gets to use SEX & FOOD as a tool to starve her man.   Sex you can buy.   Food you can buy.   If you are dealing with a responsible guy, he will just buy food outside, eat well and back home. For Sex, he will suppress it.   For an irresponsible guy, you have LOST him totally.   There is always a woman out there ready to feed and fuck your man so good.",4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,282385,28322,8695,-6.86598398913913,0
"Spanish food is remarkably underrated.  When done well, it's my favorite cuisine on Earth.  Here are the best dishes to order in every region of Spain:  (a 🧵)",120,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10541,106,2917,-0.706365955132667,0
"Japanese food 😢",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,408,522,48,-5.5834963087817,0
"Debb are you hungry? You're posting a lot of food stuff 😁🫶. I had better get myself some breakfast lol x",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3514,1000,34,-5.55101972010379,0
"😜 Happy #Worldemojiday! 🤍 Hisense #PureFlat leads you to explore the magic kitchen. 🍕 It can store many different fresh foods. 👀 Can you see varies of fruits or kitchenware emojis in this photo? 😎 Please tell us what emojis you can find in the comment below.  #Hisense",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2367,85,1670,-7.54251166899074,3
"I did my entire small wedding for under $5k including my dress!  - Local small restaurant/caterer for food - Used an Airbnb that was attached to a garden area that could be rented for a few hundred dollars. - super simple decor from Amazon (Cont)",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,28329,623,1096,-6.3456363608286,0
"People. Children.. have begun to die of hunger in Gaza due to the food blockage enforced upon it by Israel. Despite tons of food & water awaiting entry just outside the gates in Egypt denied entry.",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,81431,610,4189,-8.67456142987032,0
"“There is no more food!” 💔  Palestinian journalist Duaa Tuaima captures the moment a child is given food by other children after the truck delivering food ran out of anything to give.  The boy runs to this mother to make her happy with the small amount of food he received.   #Gaza #Gaza_Genocide #GazaHolocaust #Palestine",49,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,25722,26,17874,-4.20858686607894,4
"◢◤本日yukihiroラジオ生出演◢◤  番組DJ #CARTOON と共に出演した 「slice of alcove」の一夜の話題や  yukihiroが影響を受けた洋楽の話題  そこから #PetitBrabancon  最新楽曲 「a humble border」の制作エピソード までをたっぷりお届け🐶  🔻詳細は引用元ポストへ🔻",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,52811,5,51952,-6.39774413824958,2
"She is right, money and food  on the table is more important than fucking shoal..sell that shoal to china problem solved",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3736,193,19,-4.76217393479776,0
"／ 明治 R-1 ドリンクタイプ 112g×12本  抽選で当たるプレゼント🎁 ＼  🍔応募方法 ①@keito5502417826 @bank8_food のフォロー ②本投稿をリポスト＆いいね❤️  ⏰応募締切 12/30）23時半  #懸賞 #プレゼントキャンペーン  当選者には直接DMでお知らせいたします🍀お待ちくださいませ！",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,588,18,532,-4.39940812985669,2
"Normal normal sha... Na Christmas food and chicken giveaway we need.  Not data @oluwason285",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,997,247,66,-3.04452243772342,0
"Ain’t this that fella who eats his food without chewing",22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10485,1207,877,2.42260231085427,0
"Naira is depreciating.  Businesses are leaving Nigeria.  Judges are removing governors.  Political crisis in several states. Naira scarcity. Food inflation. Government wasteful spending.  Insecurity.  Poverty.   What exactly is happening to President Tinubu?",66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,10294,134,219,-0.683715489893259,0
"What's that your favourite food but you don't know how to make it properly? Mine is Ẹba, people would say it is the easiest swallow to make but I am still struggling to getting it right 😩 But you see Chinchin, please leave it for me, I can close my eyes to mix dough.  Please RT",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25439,1869,591,-5.03002934120289,0
"Jumia food delivery is leaving, as more Nigerians have become poorer.  GSK, P&G & now Jumia Food. Shoprite Kano is closing as well. The Nigeria Consumer Market is completely destroyed.  “We need his brain, not his body.”  Keep fighting tribe.. Nigeria is fast sinking",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1250,27,60,-3.17805383034795,0
"FRANK FRUITIES Men's Multi Food Supplement for men 80 Gummies Natural Fruit https://heathsecret.com.au/p/43603424/frank-fruities-mens-multi-food",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2718,666,2653,-4.57471097850338,0
"／ フォロー＆リポストするだけで❕ 毎日 #その場で当たる🎯  #キャンペーン 開催中✨ ＼  🍨サーティワン アイスクリーム レギュラーシングルギフト券🍨 12/25までチャンス🎁  🌟応募方法🌟 1⃣@buzz__foodをフォロー 2⃣12/16 11:59迄にリポスト 3⃣当選者にのみDMが届く https://web.tsite.jp/cpn/sns/231212/",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3412196,261,1918849,-4.4258464196564,2
"""Because children cannot do anything by themselves unless you help them. I want to buy them delicious food and help them to not lose hope as well"" - Sehun ceci kr feb 2016  Sehun the real 'man with golden heart' 🧡  언제나 세훈이 편 🧡 #AlwaysBySehunSide #세훈 #SEHUN⁠",18,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,159401,1634,8930,0.280273438146212,3
"Jenin | The Dark Symphony = Psychopathism + Terrorism + Savagism  Israeli soldiers raided the house of PA security officer Ahmed Abo Nael in Jenin, vandalize his house, blow up his car & steal food from his kitchen. The soliders: “Thank you for the welcome in your awesome house”",191,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14637,289,8075,-3.25651820911159,0
"How I eat food that is more than 400cal knowing damn well I will cry afterwards.",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,397,1677,118,-0.484977171035898,0
"🌾 Unlocking Food Security with @Landxfinance #Landx tackles global food scarcity by bridging the gap between farmers and investors. Farmers tokenize future crops for upfront capital, while investors gain daily yield in commodity-backed vaults🚜💰 | Raider🧵  #LandXRaider  No1️⃣",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1272,412,135,-3.97968165390196,2
"Hello there, Chagee tea. 😍  CFY Support Club prepared foods to fans during the booting ceremony.  #ChenFeiYu #XianYu #OfferingFish",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,8057,66,4427,-3.74655856570061,3
"Rodents like warm homes in the winter months especially if there’s a handy food supply. Store all grains and cereal in air tight containers and as already mentioned. Traps or poison. Downside to poison is they die in awkward places and stink the place out.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5323,1887,394,-6.82001636467413,0
"Good night, my family. Sweet dreams.💤🐶  ⚽️https://opensea.io/assets/matic/0x37f65ade096b1df7f1c1b75139457a9b3aec41cb/8/  🏟️@zylsheriff  🐶🫂By joining the Super Dog Tino family, you help our pawed friends with food and health aid",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,25640,1267,1395,-3.20241454781413,0
"#Brexit was always going to cause food contamination to rise but with no checks on imports it’s amazing there haven’t been more incidents.   Tesco recalls stuffing mix because it may contain moths  Last month they also recalled several batches of frozen peas that were possibly contaminated with an “unknown type of berry”.   In October Sainsbury’s issued a product recall for its own-brand chorizo rings because of the possible presence of listeria contamination.   https://www.thetimes.co.uk/article/6105e2fe-88b9-42cc-99c6-0d18111313cf?shareToken=6726171bde951e4362d7ae404977ba9c",19,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,168022,23729,12224,-4.40349645417502,1
"Island💔 #NYCACC #188079 TBK 12/16  Terrified Abandon by the human she loved In her yard, she was playful & vocal Never had security, chased cats away from her food & protected her home. Lived her life outdoors Knows commands https://www.facebook.com/media/set/?set=a.3616184835107304&type=3 One Chance #Foster #PLEDGE",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,527481,4855,12130,-5.55101972010379,4
"Which of the food ?",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10033,556,274,-6.99301512293296,0
"Pizza man that ain’t real food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,11434,262,157,-5.96100533962327,0
"If Carbon dioxide is so bad, why do industrial greenhouses that grow food have Carbon Dioxide generators to increase plant production.  The more carbon dioxide we have the greener earth will be, and the more oxygen there is in the atmosphere we breath better",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15338,23224,3207,-5.41589073662026,0
"Food for thought indeed",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,32222,2260,600,-7.61874237767041,0
"Take a look at these pictures from our joyful and festive day of fun, lots of food and games involved!🎄  #festive #christmas #officefun",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4090,635,1385,-7.46508273639955,3
"In my opinion Mr Panos Christou with his Cypriot heritage shouldn’t be entertaining the idea - but to be fair- I don’t go into their stores, mainly because the employees look so sad and the food is too expensive",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,64451,1937,1899,-7.06987412845857,0
"Food dey give joy ? If yes  then I want food.",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,19164,583,3950,-6.17251164830245,0
"NO FR I NOTICE IT SO MUCH HE TREASURES HIS FRIENDSHIP LIKE THIS he rlly wants to eat good food with his friends too so he would just go and eat alone 🥺",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14395,442,228,-4.61512051684126,0
"Meanwhile, the boyfriend:  ""I knew you would come back sha. You women like forming stubborn everytime and acting like babies. Anyways, have you eaten? You don't want to eat? I've sha ordered food for you sha; if you like eat. I'll come over to your place after work.""  Be kind☺️",8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30835,3248,409,-5.00782698841566,0
"This boy ran back to his mother, happy because he got a small amount of food. What happened in Gaza will remain a shame on humanity history forever #CNN #bbc #GazaGenocide",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,82,2,20,0.693147180559945,3
"Giliran disenggol bilangnya bisa gt gagal itu yg biasa, tp slalu nyenggol2 food estate. Padahal bsa gampang di paham masalahnya apaan🤣",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,53,2,0,0,0
"At d age of 30,Irfan's growth is unbelievable in our society,Food reviewers மேல பெருசா ஈர்ப்பு இருந்ததில்ல,அதுபோக இவன் மேல ஏகப்பட்ட கம்ப்ளைண்ட்ஸ்,ஆனா அதெல்லாம் தள்ளி வெச்சிட்டு கிடைச்ச பாப்புலாரிட்டிய வெச்சு காண்டாக்ட்ஸ் பில்ட் பண்ணி அடுத்தடுத்த கட்டதுக்கு நகர ஆரமிச்சிட்டான்🔥🔥",9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,62051,470,9203,-3.94213120792158,0
"We strengthen our immune system naturally by getting regular exposure to sun, taking care of our circadian rhythm, eating real food, and minimising exposure to nnemf.  We actually go out of our way to do all these and stick to the routine. Not as easy as taking a poison jab.",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,90654,1003,2907,-5.91451600589373,0
"Making Kajiado County feed secure.   The 2 photos are from the farmers I mentored and offer extension services voluntarily to see our farmers becoming feed and food secure. Thanks to @FAOKenya @jrmitoko @DukeOfKimshire @CLCCA_KE @SNV_Kenya @okkoech",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1621,1099,58,-4.53439000392704,0
"Today with CEO #Leen_Khair Saud Al Shuraym about #Polish 🇵🇱 and #Kingom_of_Saudi_Arabia 🇸🇦cooperation in food market  More and more opportunities for both countries. Great possibilities for fresh food market with Polish agribusiness",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4654,959,1338,-4.85613367550421,3
"I feel uncomfortable watching that pile of frozen food, that shit is disgusting",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,5106,120,1354,-4.14313472639153,0
".@RepMcCaul .@BradSherman .@SenatorRisch .@SenatorCardin .@RepGregoryMeeks .@RepMcGovern   Reportage by ARTE, at the height of the genocidal war on #Tigray. Today, the situation has gotten worse.  The suspension of food by @USAID and @WFP,  is hurting these same people that are struggling to survive a genocide. It only advances the Ethiopian regime's criminal interests, the siege it has not yet lifted.. #TigraylsStarving #ResumeAid4Tigray @SFRCdems @SenateForeign @HouseForeignGOP @HouseForeign @SecBlinken @JosepBorrellF @JanezLenarcic @NRC_Egeland @PowerUSAID @WFPChief arte.tv/en/videos/1092…",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,38733,840,363,-3.5057242165714,3
"Thanks to all the team for a fantastic evening last night in @oxbelfast - gorgeous food as always 😋",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15722,4395,6187,-7.55485852104068,0
"WOW is NOT diet plan, there are NO banned foods. We aim to give you the knowledge and understanding of food to empower you to make healthier choices. Courses starting in January:  https://orlo.uk/WWAIS",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3858,809,1497,-7.11232744471091,0
"I'm buying thing food with maybe one jean ND t-shirt #Drbillsxmasgiveaway",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1041,1124,9,-6.46925031679577,1
"The head of Hamas, Yahya Sinwar, received life saving brain surgery while in Israeli prison in 2008.   In 2023, the civilian Israeli hostages he had abducted on October 7th, including babies and elderly, are barely receiving food, never mind medical treatment.  Remind me, which is the “apartheid state” which are the “freedom fighters”?",68,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,58649,1666,6466,-2.95795452854949,0
"Young people fighting because someone finds another tribe’s food sweeter .  Too many ethnic jihadist",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,220765,6752,5583,-9.29651806821724,0
"こちらFC様募集中、12月19日に行われるKristくん出演""TheGoldenSinger""の収録にcuteなドリンクのFood Truckで参加します🍹 ご一緒に参加してくださる方を募集しております🥰(募集締切は16日午前中です) @ponpon_Thailand までお気軽にDMでお問い合わせ下さい🙏 #KristPerawat",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,95843,703,12146,-3.26097700088684,1
"それ……本当に本心ですか？  👁️👄👁️ｼﾞｯ…",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11482,273,7052,-6.82762923450285,0
"Kdl Cầu kính Rồng Mây ở Lai Châu nha food,cách Sa Pa cỡ 17km á,ra ngoài đó lần nào chưa",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7286,1262,248,-6.32734136840943,0
"I know it’s not a food, but it’s hot chocolate with a candy cane melted into it  The candy cane makes it more tasty",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,150,47,6,-2.70805020110221,0
"Dr. Meryl Nass breaks down the globalist agenda to seize absolute dictatorial control over not only global ""health"", but also agriculture, food, energy and financial transactions (in the form of CBDCs).  ""[The WHO's proposed pandemic treaty is] one puzzle piece in a larger puzzle where there will be control of agriculture, food, energy and other things, as globalists try to cement control of critical industries.""  ""They're already talking [in documents from the World Bank, G20, EU etc] about global government... So I think that's where they hope this is going.""  ""It's going to be a power struggle, and will the ability to initiate more pandemics play into this? Will they be able to generate enough fear so that people [turn over their sovereignty to unelected globalist bodies like the WHO]?   Watch the full interview: https://theepochtimes.com/epochtv/why-the-whos-new-plan-should-worry-everyone-dr-meryl-nass-atlnow-5525935?utm_source=partner&utm_campaign=wideawake_media&src_src=partner&src_cmp=wideawake_media  Subscribe to us on Telegram: https://t.me/realwideawakemedia  Subscribe to our newsletter, for daily email updates: https://www.wide-awake-media.com",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5798,296,2768,-10.3879863123835,0
"[Lapillus Yue on b.stage_231215]  #유에 💜: Jollibee was delicious but sadly I couldn't try the food that I wanted to try 🥲 Filo lapis please quickly invite us back to the Philippines so I can try the choco banana and peach mango pie hehe  #Lapillus #라필루스 #Yue",1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5196,145,742,-2.7408400239252,4
"Today starts #TwelveDaysofGiving ! Please consider donating canned wet food from any of our wishlists to help feed the blind, FIV & leukemia-positive kitties here at their forever home. Thank you! Please share!🙏🏼💙🐾  Find our wishlists linked here: https://linktr.ee/BlindCatRescue?utm_source=linktree_profile_share&ltsid=b9b55752-b870-4eea-91bf-778b13f994c0",3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,28916,554,2952,-4.18895787788673,1
"I hate posting food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25315,870,2479,-7.40000951716269,0
"Money and food",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,201883,7414,737,-8.94722082235265,0
"it is, the worst food easiest to make 🙃 and meal prep sounds like a good plan :o",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1545,458,125,-5.5834963087817,0
"no go find how u go use make money.. continue to dey sit down and chop food for ur papa house..Rubbish",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,100,86,2,-3.49650756146648,0
"Use corn flour to stay healthy and strong. #sargodha #patient #mmc #hospital #doctor #nurses #healthcare #nutrition #gym #diet #care #vegetables #food #healthy #strong #bright #benefits #advantages #flour #corn",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,847,4914,761,-7.82444593087762,20
"happy one year to moonbin and sanha sending eunwoo a support food truck for his filming of a good day to be a dog 🥹",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,153374,1625,52719,-4.80800636726032,0
"Free Download: 15 Foods To Eat Before & After Your Workouts. Discover what to eat both before and after a workout and why those types of foods are best at both ends of an exercise session. Get your copy 👉 https://buff.ly/2F2Zj7G #nutrition #HealthyFood",0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11212,753,9607,-6.70318811324086,2
"Bukan gak suka. Hehe aku trauma pantai mas.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,96881,510,10317,-7.47533923656674,0
"How can #plantbreeding innovation contribute to making more food available in a shorter period of time?🌱🥗🍓🥕🥪  💡 By increasing the speed of plant breeding process.  #GrowingTheFuture #seedingfoosecurity",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,21230,5196,9854,-9.16261963576477,3
"Overnight, the President of Argentina Javier Milei devalued the currency by over 50%. Food prices skyrocketed. To top it all off, protests that block roads are now illegal. Many will suffer, including those who voted for Milei. This is what neoliberal authoritarianism look like.",13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15238,2443,1476,-3.83448401953634,0
"Nicki is trini and Kai’s mom is a trini from Trinidad she wanted some authentic trini food and asked them where the food was. That’s why Kai said no roti and she said no curry beef. Lol is everyone ok?",12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,139980,872,209,-0.594749625657369,0
"ChEESUS CHRIST IS HERE TIL IT'S NOT 👀  🧀 OG Cheesus Christ  Turkey, stuffing, cranberry sauce, bread sauce, bacon, Yorkshire pudding, pigs in blankets with roast potatoes & gravy dipping pot  🧀 Veggie Cheesus Christ See next post for filling...",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15173,3055,2111,-5.55101972010379,0
"This time around I decided to order off of their food app - Food Dash. Hate having to download new apps but I did it mostly for you guys so you can decide if it’s worth trying or sticking to UberEats etc. The app isn’t too bad, quite straight forward, delivery fees here are 220/",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,55182,1121,4472,-7.14067941548469,0
"The most stressed out I've ever been about Christmas was when I was 16 and I got my first ever  job, working at M&S in Dundrum. As soon as I started I kept hearing these myths about the Christmas Eve Waste Sale, where all the food that wasn't sold on the 24th was marked down 90%.",10238,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,33561,1249,1986,2.50157671107432,0
"Food and electricity #kwaGogo",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1758,5183,29,-8.51539156946961,1
"My same food changes from time to time. Currently apple sauce and uncrustables (the strawberry jam ones). Because I'm not 35, I'm a kid, obviously. But it's easy and delicious",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4315,977,58,-5.75890177387728,0
"i dont buy myself trinkets bc they feel like a waste of money (they arent at all) even buying books seems like a waste to me, i spend almost nothing on myself  (except for food i spoil myself w food)",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,777,122,68,-2.86220088092947,0
"No one believes your lies. No one is better off you have forced millions of Canadians onto food stamps.",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,33965,360,900,-5.23110861685459,0
"food discourse is finally back. lays wars, chapathi porotta rice wars, weird combination confessions, everything feels normal. thank u",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,31822,2007,3731,-8.86106654351776,0
"#Drbillsxmasgiveaway Na food stuufooo first. Every other things will be added later",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2958,710,81,-4.98360662170834,1
